epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
553,8443.01,0.55562,0.34437,0.92558,0.93204,0.89474,0.94473,0.66377,1.23899,0.54771,1.76662,0.0001784,0.0001784,0.0001784
554,8458.2,0.54247,0.31677,0.91566,0.93392,0.89268,0.94313,0.66869,1.23741,0.54416,1.75801,0.0001751,0.0001751,0.0001751
555,8473.38,0.57086,0.34355,0.91854,0.92458,0.88421,0.94488,0.6682,1.23977,0.55441,1.76175,0.0001718,0.0001718,0.0001718
556,8488.54,0.55417,0.34359,0.91023,0.92658,0.88421,0.94509,0.6642,1.23422,0.55393,1.74869,0.0001685,0.0001685,0.0001685
557,8503.72,0.55026,0.32549,0.91287,0.93387,0.89198,0.93983,0.66971,1.23387,0.55628,1.74282,0.0001652,0.0001652,0.0001652
558,8518.86,0.55311,0.33744,0.93776,0.93386,0.89184,0.94627,0.6685,1.23514,0.55052,1.73547,0.0001619,0.0001619,0.0001619
559,8534,0.5636,0.3405,0.92619,0.93391,0.89243,0.94583,0.67031,1.23795,0.55086,1.73353,0.0001586,0.0001586,0.0001586
560,8549.19,0.56939,0.34393,0.92078,0.93399,0.89359,0.94597,0.67138,1.24113,0.55323,1.7375,0.0001553,0.0001553,0.0001553
561,8564.37,0.53521,0.32528,0.91201,0.9322,0.89474,0.94766,0.67482,1.24097,0.54789,1.7359,0.000152,0.000152,0.000152
562,8579.52,0.51677,0.32136,0.89384,0.93145,0.89474,0.94716,0.67534,1.2379,0.54635,1.72748,0.0001487,0.0001487,0.0001487
563,8594.71,0.54452,0.33622,0.90805,0.93127,0.89474,0.94579,0.67009,1.24765,0.53903,1.7338,0.0001454,0.0001454,0.0001454
564,8609.92,0.54941,0.33411,0.92529,0.93147,0.89474,0.94531,0.67278,1.24377,0.53793,1.72896,0.0001421,0.0001421,0.0001421
565,8625.12,0.54715,0.3383,0.90715,0.93178,0.89474,0.94188,0.66957,1.24595,0.53481,1.73868,0.0001388,0.0001388,0.0001388
566,8640.33,0.56083,0.3513,0.93049,0.9338,0.88421,0.93811,0.66916,1.24128,0.53447,1.73181,0.0001355,0.0001355,0.0001355
567,8655.51,0.54414,0.33091,0.90621,0.92022,0.89474,0.93692,0.67162,1.24114,0.53967,1.7243,0.0001322,0.0001322,0.0001322
568,8670.7,0.53941,0.34129,0.91038,0.92016,0.89474,0.93587,0.66427,1.24248,0.53992,1.72782,0.0001289,0.0001289,0.0001289
569,8685.88,0.54832,0.33056,0.91709,0.92107,0.89474,0.93858,0.66668,1.2403,0.54137,1.72379,0.0001256,0.0001256,0.0001256
570,8701.09,0.53453,0.3303,0.90867,0.92124,0.89474,0.93651,0.66323,1.241,0.54339,1.72554,0.0001223,0.0001223,0.0001223
571,8716.33,0.53961,0.32839,0.90574,0.92385,0.894,0.93659,0.66453,1.24065,0.53803,1.72301,0.000119,0.000119,0.000119
572,8731.54,0.5291,0.31418,0.90566,0.92365,0.89143,0.93594,0.6642,1.24331,0.53632,1.72402,0.0001157,0.0001157,0.0001157
573,8746.74,0.55711,0.32899,0.91854,0.92366,0.89159,0.94023,0.66529,1.25038,0.53759,1.72382,0.0001124,0.0001124,0.0001124
574,8762,0.53814,0.33579,0.9121,0.92364,0.89127,0.94004,0.66999,1.25623,0.53821,1.73474,0.0001091,0.0001091,0.0001091
575,8777.24,0.5349,0.32783,0.90047,0.88099,0.9351,0.9396,0.66805,1.25726,0.53819,1.73671,0.0001058,0.0001058,0.0001058
576,8792.51,0.5438,0.33274,0.90613,0.88082,0.9336,0.939,0.66598,1.2578,0.53973,1.7379,0.0001025,0.0001025,0.0001025
577,8807.7,0.53796,0.33305,0.91572,0.92876,0.88421,0.93885,0.66945,1.26214,0.54148,1.74675,9.92e-05,9.92e-05,9.92e-05
578,8822.93,0.5424,0.32797,0.91383,0.91418,0.8971,0.9388,0.66694,1.25857,0.5491,1.74106,9.59e-05,9.59e-05,9.59e-05
579,8838.16,0.53863,0.32183,0.91859,0.91417,0.89694,0.93819,0.66394,1.25859,0.55387,1.74277,9.26e-05,9.26e-05,9.26e-05
580,8853.41,0.53557,0.32531,0.91628,0.93383,0.89129,0.93521,0.66324,1.26376,0.55641,1.75459,8.93e-05,8.93e-05,8.93e-05
581,8868.62,0.53883,0.32547,0.92052,0.93399,0.89362,0.93423,0.65904,1.26285,0.55259,1.75095,8.6e-05,8.6e-05,8.6e-05
582,8883.84,0.53206,0.32905,0.91059,0.93308,0.89474,0.93896,0.66236,1.26531,0.54843,1.75515,8.27e-05,8.27e-05,8.27e-05
583,8899.07,0.54654,0.32127,0.91497,0.9325,0.89474,0.93812,0.65971,1.26554,0.5525,1.75839,7.94e-05,7.94e-05,7.94e-05
584,8914.3,0.53631,0.32337,0.91969,0.93229,0.89474,0.93915,0.6653,1.25604,0.54623,1.74488,7.61e-05,7.61e-05,7.61e-05
585,8929.49,0.523,0.32064,0.9172,0.93204,0.89474,0.93894,0.66378,1.25076,0.54354,1.74173,7.28e-05,7.28e-05,7.28e-05
586,8944.7,0.53796,0.32651,0.91891,0.93156,0.89474,0.93907,0.66188,1.25123,0.54201,1.74619,6.95e-05,6.95e-05,6.95e-05
587,8959.89,0.54108,0.33237,0.92209,0.93088,0.89474,0.94004,0.66295,1.25086,0.54461,1.74831,6.62e-05,6.62e-05,6.62e-05
588,8975.13,0.54417,0.33132,0.92767,0.93072,0.89474,0.94027,0.66529,1.25489,0.54412,1.75462,6.29e-05,6.29e-05,6.29e-05
589,8990.34,0.53922,0.33303,0.91652,0.92992,0.89474,0.9398,0.66546,1.2586,0.53812,1.75748,5.96e-05,5.96e-05,5.96e-05
590,9005.54,0.53874,0.32662,0.92288,0.92754,0.89474,0.94026,0.66497,1.25883,0.53718,1.76006,5.63e-05,5.63e-05,5.63e-05
591,9022.65,0.59341,0.40516,0.9665,0.92317,0.89474,0.94035,0.66613,1.25856,0.54128,1.76315,5.3e-05,5.3e-05,5.3e-05
592,9037.93,0.57055,0.35138,0.93667,0.9115,0.91579,0.94159,0.67141,1.26523,0.54911,1.7777,4.97e-05,4.97e-05,4.97e-05
593,9053.12,0.54052,0.32281,0.96419,0.92105,0.91579,0.94196,0.67248,1.26165,0.54706,1.78181,4.64e-05,4.64e-05,4.64e-05
594,9068.45,0.53861,0.32046,0.9289,0.91591,0.91724,0.9418,0.67291,1.26161,0.54964,1.79116,4.31e-05,4.31e-05,4.31e-05
595,9083.67,0.52752,0.31215,0.93083,0.91583,0.91633,0.94304,0.67113,1.26368,0.55114,1.79954,3.98e-05,3.98e-05,3.98e-05
596,9099.25,0.53879,0.32002,0.94077,0.91351,0.92632,0.94271,0.6709,1.26534,0.5568,1.80284,3.65e-05,3.65e-05,3.65e-05
597,9114.47,0.51795,0.30828,0.9159,0.90472,0.92632,0.94209,0.6724,1.26784,0.55515,1.81245,3.32e-05,3.32e-05,3.32e-05
598,9129.62,0.52023,0.31094,0.92845,0.90656,0.91917,0.94195,0.66805,1.26874,0.56181,1.82045,2.99e-05,2.99e-05,2.99e-05
599,9144.78,0.52554,0.32338,0.9419,0.89732,0.91997,0.94174,0.6687,1.26817,0.56172,1.82211,2.66e-05,2.66e-05,2.66e-05
600,9159.91,0.51751,0.31084,0.93296,0.91474,0.90355,0.94483,0.66798,1.26572,0.56593,1.82101,2.33e-05,2.33e-05,2.33e-05
